CorrelationId,SessionID,CreatedDateTime,IPAddress,UserPrincipalName,UserDisplayName,ResourceTenantId,ResultType,ResultDescription,AppDisplayName,AuthenticationRequirement,Location,LocationDetails,RiskState,RiskLevelAggregated,RiskDetail,UserAgent,UserId,UserType,SessionId,ResourceOwnerTenantId,SourceSystem,TimeGenerated,ResourceId,OperationName,OperationVersion,Category,ResultSignature,DurationMs,Resource,ResourceGroup,ResourceProvider,Identity,Level,AlternateSignInName,AppId,AuthenticationContextClassReferences,AuthenticationDetails,AppliedEventListeners,AuthenticationMethodsUsed,AuthenticationProcessingDetails,AuthenticationRequirementPolicies,ClientAppUsed,ConditionalAccessPolicies,ConditionalAccessStatus,DeviceDetail,IsInteractive,Id,IsRisky,MfaDetail,NetworkLocationDetails,OriginalRequestId,ProcessingTimeInMilliseconds,RiskEventTypes,RiskEventTypes_V2,RiskLevelDuringSignIn,ResourceDisplayName,ResourceIdentity,ResourceServicePrincipalId,ServicePrincipalId,ServicePrincipalName,Status,TokenIssuerName,TokenIssuerType,AADTenantId,FlaggedForReview,IPAddressFromResourceProvider,SignInIdentifier,SignInIdentifierType,HomeTenantId,UniqueTokenIdentifier,SessionLifetimePolicies,AutonomousSystemNumber,AuthenticationProtocol,CrossTenantAccessType,AuthenticationAppDeviceDetails,AuthenticationAppPolicyEvaluationDetails,ClientCredentialType,FederatedCredentialId,GlobalSecureAccessIpAddress,HomeTenantName,IncomingTokenType,IsTenantRestricted,IsThroughGlobalSecureAccess,OriginalTransferMethod,TokenProtectionStatusDetails,AppliedConditionalAccessPolicies,RiskLevel,Agent,_BilledSize,_IsBillable,Type,attack_scenario
adcbe393-b092-48cc-8370-f39fab790ef3,1c564e17-80cc-46b0-87d9-d415d48147c0,"4/23/2025, 3:27:36.02768 PM",88.176.90.48,matthew.hernandez@contoso.com,Matthew Hernandez,0014e0ab-21bb-4a43-9d9e-1e571ab6d9a3,0,Sign-in succeeded,Teams,MultiFactorAuthentication,"San Francisco, California, US","{""countryOrRegion"":""US"",""state"":""California"",""city"":""San Francisco""}",none,none,none,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/38.0.824.0 Safari/533.2",82341718-3a56-44e2-a99c-bb5148650467,Member,38a16611-2b18-4c9b-9a8c-84d5b2243b32,c5755045-1ebc-4f2a-a213-9703479b1df0,Azure AD,"4/23/2025, 3:27:00 PM",/tenants/9d9e3a33-5d12-4e28-9790-c4480c981fe5/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,140,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,Stacy Phillips,4,,4eb2b5e5-47a8-489a-815b-2a7fbf5991a1,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Desktop Client,[],notApplied,"{""deviceId"":""fd54aeb1-1f16-4fc8-931e-c4341de74d49"",""operatingSystem"":""Windows""}",TRUE,68a765b5-d4f5-4deb-9433-83e2e8f37b66,FALSE,,{},bb062255-e374-4b79-b36f-def7b5b7b8d9,106,[],[],low,Office 365,5a1685d1-dbcc-4792-a579-bfd10b91d7b4,c449c578-6f6c-4236-934d-e2cfe854ff8b,,,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":""Success""}",AzureAD,AzureAD,13ea4789-4a18-4f4d-9851-b4c9e521b693,FALSE,,,userPrincipalName,9e6c94e5-bf49-43d7-9f65-9a67ac4a2a12,acce5365-8164-4001-9bea-0fba8c4a63a3,[],"3,396",none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],medium,,,,SigninLogs,normal_success
b96aeb61-5b53-4b81-aab1-e8816f93841f,e6f02466-f82b-49a5-8034-59db3392c3e1,"4/23/2025, 3:28:36.02768 PM",89.10.253.100,stephanie.jones@fabrikam.net,Stephanie Jones,b3feb562-b442-44fb-b4a2-7807335f435b,0,Sign-in succeeded,SharePoint,SingleFactorAuthentication,"Mumbai, Maharashtra, India","{""countryOrRegion"":""India"",""state"":""Maharashtra"",""city"":""Mumbai""}",none,none,none,"Mozilla/5.0 (Linux; Android 5.0.2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/44.0.866.0 Safari/531.2",4270a449-e0ad-4021-9675-65430649b0fc,Guest,1cfa2a03-d0da-4d75-9f02-986f21dd270c,e2a11544-2915-4b40-bb1e-8f39f98a5288,Azure AD,"4/23/2025, 3:28:00 PM",/tenants/8063bb81-c28a-4ee7-840b-d8b05417b236/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,210,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,Jennifer Mcdaniel,4,,610d8878-cf14-42d6-bb2f-ac68225c3524,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Desktop Client,[],notApplied,"{""deviceId"":""9d70d0b7-44ac-45e6-a940-8a9cea623905"",""operatingSystem"":""Android""}",TRUE,55f96e33-abb0-403e-b084-88fa8bfdefd7,FALSE,,{},4cf153cb-89c3-4df1-b254-9e11484d7cdb,433,[],[],low,Outlook,b72eb830-6403-40da-b4c1-2ae96cc37553,7cdbf9d2-fa47-4951-84ff-5bc6131e591b,,,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":""Success""}",AzureAD,AzureAD,810913ab-19f2-442f-a42e-788c0b371c1e,FALSE,,,userPrincipalName,f88b4c61-646f-4bef-9732-715ce42f62ad,b11daf20-7b79-4987-9074-2e68b95907e7,[],287,none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],none,,,,SigninLogs,normal_success
de8a15c7-a8c7-40f0-9d8f-f9270202f252,335ffcb6-95dd-4379-a239-bc5f35703a66,"4/23/2025, 3:29:36.02768 PM",206.204.11.178,karen.sanchez@contoso.com,Karen Sanchez,82c67aa1-19b4-4248-a8c3-c44ff697423c,0,Sign-in succeeded,SharePoint,MultiFactorAuthentication,"Mumbai, Maharashtra, India","{""countryOrRegion"":""India"",""state"":""Maharashtra"",""city"":""Mumbai""}",none,none,none,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_3 rv:2.0; ka-GE) AppleWebKit/532.9.4 (KHTML, like Gecko) Version/4.0.3 Safari/532.9.4",2e344d9e-4cef-430b-81b0-5449303332eb,Guest,c1affedb-bb1e-4d1a-960b-72f6457264ac,7f157dbc-2932-419f-b0b0-6e6080fc67b7,Azure AD,"4/23/2025, 3:29:00 PM",/tenants/e2977380-19aa-4827-8067-4ccad9c2afac/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,154,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,Dennis Richards,4,,a78f8c91-3466-4cad-99ba-3dd2fd95c22a,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Desktop Client,[],notApplied,"{""deviceId"":""d0e9c192-7510-46a8-9600-0a3ab0c25a2d"",""operatingSystem"":""iOS""}",TRUE,6d338255-538e-4b20-8e21-0bc41d985f79,FALSE,,{},775bc5e3-c019-40a1-b780-9e8b30591235,465,[],[],high,Outlook,6b24d904-4819-4dab-a2d9-f4383b5f741c,658f441f-eb15-4038-9d73-b1e770de14f1,,,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":""Success""}",AzureAD,AzureAD,5ebfad3e-e15a-40d6-b69c-4a673b3a4e1c,FALSE,,,userPrincipalName,d4b7af6a-70ef-48c7-ae2a-c5d2f51f8483,10944511-5c7c-41da-a181-549647c4e2d5,[],"6,375",none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],high,,,,SigninLogs,normal_success
c2e3700f-281a-40ae-90ad-ca7f12b35736,a350169c-9980-40b3-90a4-eb762cb9275e,"4/23/2025, 3:30:36.02768 PM",151.220.145.36,joshua.mendoza@adatum.org,Joshua Mendoza,9f47be24-1cd1-4e95-8e44-bb345c371e1a,0,Sign-in succeeded,Teams,MultiFactorAuthentication,"Munich, Bavaria, Germany","{""countryOrRegion"":""Germany"",""state"":""Bavaria"",""city"":""Munich""}",none,none,none,"Mozilla/5.0 (Linux; Android 4.2.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/15.0.879.0 Safari/531.0",500b3e7f-cad7-4082-86a6-5358cd3c3a1c,Member,973da3a8-6fed-4d77-a2a7-481fe3be3b44,71e795bf-af2f-40a6-bb3b-df3719f5334a,Azure AD,"4/23/2025, 3:30:00 PM",/tenants/e089be74-3af1-4911-85d1-2d701949da92/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,178,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,Jessica Haynes,4,,07ee90c2-1c04-4cae-9fe3-54abe024a81a,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Browser,[],notApplied,"{""deviceId"":""4f6b48e3-ed58-4d02-88ca-0375cea1d42a"",""operatingSystem"":""macOS""}",TRUE,f230940f-b0cb-4650-8fad-e4da918ef647,FALSE,,{},cf77e127-00f0-4ad4-8faa-36b11418035d,293,[],[],low,Teams,d0de1eed-cd14-4ce1-8e98-fed7a856738c,2cff7c21-5f6e-41df-b1f9-b9f14e2eeb62,,,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":""Success""}",AzureAD,AzureAD,26298be9-f9bf-4845-b224-9cd52f7b7d67,FALSE,,,userPrincipalName,f5c701f6-3574-4c91-8a68-8addec9864a3,cfa12e47-b968-476a-8412-6f1a926da082,[],"6,014",none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],low,,,,SigninLogs,normal_success
d6370427-7508-48b9-bd52-ac6a72a2afd7,3b7b54b3-5955-4cee-8b46-ccadf7682f4a,"4/23/2025, 3:31:36.02768 PM",206.74.152.151,scott.mccarthy@adatum.org,Scott Mccarthy,f76971c5-3fd5-4438-9849-7e139984aa27,0,Sign-in succeeded,Outlook,MultiFactorAuthentication,"Sydney, NSW, Australia","{""countryOrRegion"":""Australia"",""state"":""NSW"",""city"":""Sydney""}",none,none,none,Mozilla/5.0 (Android 1.6; Mobile; rv:16.0) Gecko/16.0 Firefox/16.0,8c4512d8-0e25-420a-8c03-d7141160c525,Guest,529b07be-1de1-45be-a637-c303c3c7a8f1,b2aac512-fdfe-4ea3-862c-48562d1cd1e6,Azure AD,"4/23/2025, 3:31:00 PM",/tenants/bf29e88b-ebbf-4073-8aa6-8d8694451dd8/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,21,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,Jason Harrington,4,,000a0068-5299-4d15-9801-a7b9be679c70,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Desktop Client,[],notApplied,"{""deviceId"":""e21dae8e-c87d-4c9f-8f22-26548892dee9"",""operatingSystem"":""iOS""}",TRUE,a232972e-e1d4-4fd2-a657-084c6a0565b6,FALSE,,{},257e9195-a3b8-4688-8e8e-5237af61277e,451,[],[],high,Office 365,d05cdd29-5d60-4d60-93ce-ff2994d7d8ae,39365586-a497-4344-b56b-130515125997,,,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":""Success""}",AzureAD,AzureAD,1045cac2-84b1-4ee0-adde-a0ddc93d9c6f,FALSE,,,userPrincipalName,62923c97-b315-4e7d-a0a2-161fe382b11e,faf9aba7-608f-448b-9b07-c5b3c33b1868,[],"3,349",none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],high,,,,SigninLogs,normal_success
b51710c8-f19d-4745-882e-141364973e53,22013a7f-19c2-4d5f-b5df-2ad79c25dd85,"4/23/2025, 3:32:36.02768 PM",158.18.221.4,cory.williams@contoso.com,Cory Williams,ac8044c6-404a-4fb0-be09-440c8894c6ea,0,Sign-in succeeded,Office 365,MultiFactorAuthentication,"Sydney, NSW, Australia","{""countryOrRegion"":""Australia"",""state"":""NSW"",""city"":""Sydney""}",none,none,none,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/48.0.899.0 Mobile/19V761 Safari/531.2",6961fa58-f5f2-48ee-a6c4-8ed8c8fcd38e,Member,bd72204e-a270-48c5-8102-5abd58e1ac82,256cad02-4b63-4ed9-9c95-080a4c81f962,Azure AD,"4/23/2025, 3:32:00 PM",/tenants/b9638de1-129b-4674-ba26-c8495aee29d8/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,166,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,Lisa Nguyen,4,,b30da86c-ea9c-4f8f-8434-90dd266ee091,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Desktop Client,[],notApplied,"{""deviceId"":""cdd50a2d-90ea-49c9-bab9-401ba26fba1d"",""operatingSystem"":""Android""}",TRUE,8c01ca76-737c-42ae-94b6-5e10d86e34eb,FALSE,,{},6dc8b8b9-67f6-416f-995b-622813df91c1,171,[],[],high,Azure Portal,39e32253-a16b-4e65-9aaf-3cfff4711d93,9a42b79b-9115-435e-b198-6d58a1762ee1,,,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":""Success""}",AzureAD,AzureAD,a3366214-b232-4a5a-94ca-5a3110d1bb31,FALSE,,,userPrincipalName,d947d4c9-9675-40f3-8011-e02bd25ed6d8,a12b6a18-1b26-468e-a2b3-9b37fab73923,[],"4,353",none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],none,,,,SigninLogs,normal_success
7349ef2b-363e-4867-a33e-16f0621f13c3,eed68a25-4bc9-44ab-84a3-53197abfd2c5,"4/23/2025, 3:33:36.02768 PM",25.212.48.82,michelle.taylor@fabrikam.net,Michelle Taylor,ac77ec1e-b09d-410a-b216-e131fc573a8a,0,Sign-in succeeded,Outlook,SingleFactorAuthentication,"San Francisco, California, US","{""countryOrRegion"":""US"",""state"":""California"",""city"":""San Francisco""}",none,none,none,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.27.4 (KHTML, like Gecko) Version/4.0.2 Safari/535.27.4",69ff9807-f046-44fc-b37e-384f01afb183,Member,03fdf18d-99d8-4c1e-8b0c-9f6af6b6c39e,483d2b68-f46d-4c69-9c5f-7dd0a0e9a983,Azure AD,"4/23/2025, 3:33:00 PM",/tenants/f670ae08-e8b8-4769-b08e-e86d57c66bf8/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,61,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,Maria Taylor,4,,d937b7ea-3175-4690-8c20-86cb8fb9d682,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Desktop Client,[],notApplied,"{""deviceId"":""387c5e93-bae7-4412-9fa2-d41a0c03a47e"",""operatingSystem"":""iOS""}",TRUE,c72b6213-b229-43cd-95e5-b645b450ebd9,FALSE,,{},ea3d52a7-07d4-48ca-a993-3844bc1edaa5,265,[],[],none,Outlook,0692d31b-caa3-42c8-ad75-75ec193b6745,59601177-65d4-4b25-b725-b047f0a13ef1,,,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":""Success""}",AzureAD,AzureAD,468bf5f6-85ad-4bab-a2e9-11b0e9721666,FALSE,,,userPrincipalName,e476ebb9-4d71-4e84-8f30-0c7b7645ec68,1a562afc-f0ab-44b4-9e53-9606832d60fb,[],"5,343",none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],low,,,,SigninLogs,normal_success
efd85925-7065-4a6a-a7b5-78a64f7d47fa,20e6d304-33a4-43aa-b116-15b222c08266,"4/23/2025, 3:34:36.02768 PM",95.209.105.40,jake.cooper@contoso.com,Jake Cooper,7c86047f-2585-4584-b04f-90b20dac7b3b,0,Sign-in succeeded,Office 365,MultiFactorAuthentication,"San Francisco, California, US","{""countryOrRegion"":""US"",""state"":""California"",""city"":""San Francisco""}",none,none,none,"Mozilla/5.0 (Linux; Android 4.0.4) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/20.0.843.0 Safari/533.2",c85dd917-ff05-4d3c-b330-b40f91aa600b,Guest,6723f3b4-2bdb-4256-bed7-21efb3598a6d,fc9eb15c-f1aa-4c78-8950-eb48d0644d30,Azure AD,"4/23/2025, 3:34:00 PM",/tenants/01259316-9ee4-44a3-9a8e-472fab12a285/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,293,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,Robert Mercer,4,,a6576b27-ffe2-47bb-9894-2fb621d66d32,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Mobile App,[],notApplied,"{""deviceId"":""984da79d-cef5-4550-8a9b-dc3e22756167"",""operatingSystem"":""Android""}",TRUE,6e5e4a90-aaea-4efd-afc3-ef8200304d16,FALSE,,{},5282f542-69c1-4246-b46a-d7097b707059,315,[],[],none,Teams,24bbf58b-71a8-467c-ac89-828fc17f974e,e0071b15-3325-4b6b-a8e5-bff0dad79525,,,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":""Success""}",AzureAD,AzureAD,bbce354b-7655-4947-b294-45d2319fb8e0,FALSE,,,userPrincipalName,254b53ef-d898-4cf3-b41d-0d0da600c243,9cdd2053-5cf7-4d57-8f7a-591ed18a5fae,[],"5,449",none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],none,,,,SigninLogs,normal_success
00a9aa6b-96ac-40bf-9257-5407d0d0e1a9,99ef69a5-bdf2-4a56-9288-243f91dcd3ad,"4/23/2025, 3:35:36.02768 PM",205.6.139.178,joy.porter@adatum.org,Joy Porter,9e1bbc78-a1e3-4978-9442-16b223dd4fcc,0,Sign-in succeeded,Azure Portal,MultiFactorAuthentication,"Munich, Bavaria, Germany","{""countryOrRegion"":""Germany"",""state"":""Bavaria"",""city"":""Munich""}",none,none,none,Opera/9.21.(Windows NT 6.1; tcy-IN) Presto/2.9.161 Version/10.00,f136854d-c24b-4862-92ba-28496b0a0946,Guest,4b4c3944-b3c0-4fab-9198-83e156edef53,e8fba4c5-5171-48d6-a72d-5dea25f5613f,Azure AD,"4/23/2025, 3:35:00 PM",/tenants/43df92db-ac5b-46dc-9a4c-5c80686b3e27/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,2,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,Jerry Coleman,4,,da88d1e8-f398-4b8a-8d36-af7fb15c80c9,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Desktop Client,[],notApplied,"{""deviceId"":""38e75ed5-4cb4-49d9-b759-3fe6394c3025"",""operatingSystem"":""iOS""}",TRUE,e21d98f8-dcf5-4883-bf9c-5323329d06ef,FALSE,,{},c78bcd79-465d-492b-bbdb-4b22e03bfa2c,188,[],[],medium,Office 365,108eb37b-0ab6-4fb5-ab56-b915b7476616,a2a45df2-1e23-4bbe-833b-798825c3a0eb,,,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":""Success""}",AzureAD,AzureAD,23b68784-b46c-4440-a779-b5869358a52c,FALSE,,,userPrincipalName,0154d34c-a34c-4516-9f93-e87a0478886e,e8ff3ee2-e4c4-4325-af01-c46a13328f04,[],"3,637",none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],high,,,,SigninLogs,normal_success
e7691918-0bbc-443a-bac6-9c7ac61997e5,160b0a64-242f-4373-8275-e3d4964c687c,"4/23/2025, 3:36:36.02768 PM",178.152.176.40,kurt.johns@contoso.com,Kurt Johns,c722a1dc-9b94-434a-83a1-f79d32cd6958,0,Sign-in succeeded,Teams,MultiFactorAuthentication,"London, England, UK","{""countryOrRegion"":""UK"",""state"":""England"",""city"":""London""}",none,none,none,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.1),81d77499-006f-4a36-90bc-3bb713ce03f1,Member,3a6e273b-f7ae-4ea7-b81e-524b59118098,93a04f6c-920b-4c70-9228-70db8bda5adc,Azure AD,"4/23/2025, 3:36:00 PM",/tenants/edf81b4f-d7fb-4282-bf4e-790751883da1/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,97,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,Patrick Byrd,4,,7009d283-040e-4049-8442-9f969b041ce7,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Desktop Client,[],notApplied,"{""deviceId"":""6ec88ac9-9244-4a64-9a0f-d117a27c4460"",""operatingSystem"":""Windows""}",TRUE,b86f27e9-6379-4f97-a873-f7b97da76eec,FALSE,,{},c61a2c04-ac21-4d1d-809f-24a32876f335,122,[],[],none,Azure Portal,8c05b8e4-727a-4ad7-a235-64955e1a46fa,4d801748-8bf3-4d25-b633-588022a45a82,,,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":""Success""}",AzureAD,AzureAD,636f9f78-06ef-400a-8628-329aa8c509c6,FALSE,,,userPrincipalName,37f61fbd-c2ea-488d-9f4c-c767fc587fa3,1c2fc81a-e4ef-4913-9a21-8d93faec63ac,[],"5,690",none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],low,,,,SigninLogs,normal_success
e3d387ef-4508-4e8c-946e-7814d3a4d2a0,b017b54b-72fb-458e-aba1-f8be1323cf27,"4/23/2025, 3:37:36.02768 PM",116.183.25.27,heather.bush@adatum.org,Heather Bush,9c9f2edd-e770-4064-b4a3-3f055fdabb20,0,Sign-in succeeded,Azure Portal,MultiFactorAuthentication,"Mumbai, Maharashtra, India","{""countryOrRegion"":""India"",""state"":""Maharashtra"",""city"":""Mumbai""}",none,none,none,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.0),b6f6c50a-6748-4175-8541-83b7d2e02be2,Guest,f6582536-a2c0-40f9-9cdb-1333d2f8e338,0ef1fad3-57f8-427b-a5e5-945caf2ee830,Azure AD,"4/23/2025, 3:37:00 PM",/tenants/a9416d9e-32ba-4e13-8f5e-3bfe6ab2ebf8/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,209,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,Whitney Brown,4,,408c7277-9aba-4f50-a6ed-45ecf1c1ec8c,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Desktop Client,[],notApplied,"{""deviceId"":""6a8feb41-b711-430e-a3b7-8719f7dece27"",""operatingSystem"":""iOS""}",TRUE,ba2a5fd3-0197-4ccb-84b5-001c08519e74,FALSE,,{},29303af8-cf2d-43d6-9d76-d23f1d92a86d,211,[],[],high,Teams,07c9a97a-c28c-4345-bd3f-5c3befc0d443,5243efc0-39e3-4032-a3c0-50b843a3ad01,,,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":""Success""}",AzureAD,AzureAD,47cfd55a-25a4-4378-846e-b25f6ae1792e,FALSE,,,userPrincipalName,72de07b5-4c82-46d8-924a-90018a9fde79,10833610-80df-497e-940e-bda640066ad5,[],298,none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],high,,,,SigninLogs,normal_success
829f6e23-6ae7-4bf6-91f9-6636dee1166c,dd582ac1-1a80-4436-83be-d270a6cf2027,"4/23/2025, 3:38:36.02768 PM",144.116.149.187,jodi.nixon@fabrikam.net,Jodi Nixon,1bcc028f-08a5-4dbf-a784-f34a62686ea2,0,Sign-in succeeded,Azure Portal,MultiFactorAuthentication,"San Francisco, California, US","{""countryOrRegion"":""US"",""state"":""California"",""city"":""San Francisco""}",none,none,none,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_2; rv:1.9.4.20) Gecko/7787-04-19 05:37:29 Firefox/3.6.7,c9e3e7ed-eed4-47c2-ac8b-b8ea611ef479,Guest,8214dc46-0561-49bf-bc1c-baf7dbb08b12,e510f1ac-64d0-4442-a777-445c1ea1c24f,Azure AD,"4/23/2025, 3:38:00 PM",/tenants/181f8b96-0fe2-4395-96eb-b9708810e0d5/providers/Microsoft.aadiam,Sign-in activity,1,SignInLogs,SUCCESS,177,Microsoft.aadiam,Microsoft.aadiam,Microsoft.aadiam,Jeffrey Le,4,,38bf3293-26e3-4be9-9f35-8760d331fa4b,"[{""id"":""urn:user:registersecurityinfo"",""detail"":""previouslySatisfied""}]",[],[],"[""Password""]",[],[],Browser,[],notApplied,"{""deviceId"":""d8a4765e-1957-4923-b667-f0b516929fca"",""operatingSystem"":""Windows""}",TRUE,5d532520-29ec-4223-9f5e-470dd50e1ea9,FALSE,,{},38aadd84-e496-4a42-8a00-30251605da08,351,[],[],none,Teams,436cb0d8-deb4-4b82-9cfd-a85d2d14101f,888c212c-2e74-4ebd-a435-ed13c2bc3ed1,,,"{""errorCode"":0,""failureReason"":null,""additionalDetails"":""Success""}",AzureAD,AzureAD,7a18115f-f11c-44c9-8025-bb424b6d23b5,FALSE,,,userPrincipalName,4cefc478-0b20-418a-9e04-d92bfcfb6ac5,e99fe580-893a-4910-94bd-f1b9af82bf9e,[],"6,911",none,none,,,primaryRefreshToken,,,,,FALSE,FALSE,none,"{""signInSessionStatus"":""bound"",""signInSessionStatusCode"":0}",[],none,,,,SigninLogs,normal_success
