"TenantId"                            , "SourceSystem", "TimeGenerated _UTC_"     , "ResourceId"                          , "OperationName"                       , "OperationVersion", "Category"             , "ResultType", "ResultSignature", "ResultDescription", "DurationMs", "CorrelationId"                       , "Resource"     , "ResourceGroup", "ResourceProvider", "Identity"                             , "Level", "Location", "AdditionalDetails"                                                                                                   , "Id"                                  , "InitiatedBy"                                                                                                                                                                      , "LoggedByService"             , "Result" , "ResultReason", "TargetResources"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   , "AADTenantId"                         , "ActivityDisplayName"                 , "ActivityDateTime _UTC_"  , "AADOperationType"                    , "Type"      , "Theme"
"f13cc908-69ab-4681-a10a-0a8936f54616", "AzureAD"     , "2025-04-07 21:40:25.0000", "36aac58f-ce64-443f-9cdd-84c33646781b", "UserLoggedOut"                       , "1"               , "ApplicationManagement", ""          , "SUCCESS"        , ""                 , "263"       , "df1b5d81-0c89-46f5-aff6-6ffd27ff23d7", "rg-identity"  , "rg-identity"  , ""                , "Microsoft Substrate Management"       , "4"    , "BR"      , "[]"                                                                                                                  , "5d06ec4e-3267-49cb-8446-55ed80ca3d7c", "{'user': {'id': '401d9d4b-7abc-49ae-9fdb-25ba53681141', 'displayName': None, 'userPrincipalName': 'linda.hicks@adatum.org', 'ipAddress': '207.85.79.242', 'roles': []}}"          , "Core Directory"              , "SUCCESS", ""            , "[{'id': '14fe041b-f6da-4e6f-958d-85db509b9ccf', 'displayName': None, 'type': 'User', 'userPrincipalName': 'eric.krueger@fabrikam.net', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Member""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""eric.krueger@fabrikam.net""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""eric.krueger""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""eric.krueger""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.304028Z""]'}], 'administrativeUnits': []}]"                                                                                                                              , "c4a0b944-4f1e-412e-b256-d3d1013e1c10", "UserLoggedOut"                       , "2025-04-07 21:40:25.0000", "UserLoggedOut"                       , "Audit Logs", "Normal"
"1082d581-63b7-43cd-8460-f777840cc3c2", "AzureAD"     , "2025-04-07 22:32:25.0000", "ec87c728-fbeb-427a-bca8-f2c994d1ad4d", "Updateuserprofile"                   , "1"               , "ApplicationManagement", ""          , "SUCCESS"        , ""                 , "275"       , "bbe5ea7d-28d1-4da8-901b-376e59419e50", "rg-network"   , "rg-network"   , ""                , "Microsoft Substrate Management"       , "4"    , "CA"      , "[{'key': 'UserType', 'value': 'Member'}]"                                                                            , "3a8d5c1e-4356-416a-94a4-aed439f2922d", "{'app': {'displayName': 'Microsoft B2B Admin Worker', 'appId': None, 'servicePrincipalId': '4886cf0a-4230-40b7-a981-d45bb9054361', 'servicePrincipalName': None}}"                , "Invited Users"               , "SUCCESS", ""            , "[{'id': 'cc12e9b7-13b7-4f18-8fba-9a1d8aaf6974', 'displayName': None, 'type': 'User', 'userPrincipalName': 'sean.miller@contoso.com', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Guest""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""sean.miller@contoso.com""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""sean.miller""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""sean.miller""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.261757Z""]'}], 'administrativeUnits': []}]"                                                                                                                                     , "6bb9abd5-493e-4f65-a93e-24b05293ea47", "Update user profile"                 , "2025-04-07 22:32:25.0000", "Updateuserprofile"                   , "Audit Logs", "Normal"
"6f46b222-31b9-4ed1-b126-0c6990625b5c", "AzureAD"     , "2025-04-07 22:35:25.0000", "7609ac5d-82bd-41e2-af15-aabff3fb718d", "Removeuser"                          , "1"               , "ApplicationManagement", ""          , "SUCCESS"        , ""                 , "207"       , "cae8f20d-c943-467a-a04e-bfa349931b93", "rg-monitoring", "rg-monitoring", ""                , "Azure MFA StrongAuthenticationService", "4"    , "UA"      , "[]"                                                                                                                  , "83c5f1c9-f418-4d75-8bda-63ca1fafbef1", "{'user': {'id': '833d9d4c-9299-4703-b6da-64abd3721e92', 'displayName': None, 'userPrincipalName': 'stephanie.jackson@fabrikam.net', 'ipAddress': '72.30.114.173', 'roles': []}}"  , "b2bauth"                     , "SUCCESS", ""            , "[{'id': '15bb2d42-6755-482f-ac93-24cc11851e8e', 'displayName': None, 'type': 'User', 'userPrincipalName': 'stephanie.jackson@fabrikam.net', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Guest""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""stephanie.jackson@fabrikam.net""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""stephanie.jackson""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""stephanie.jackson""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.305336Z""]'}], 'administrativeUnits': []}]"                                                                                                           , "4e1fec2d-9d69-4ba6-b585-1b52bf5d85c7", "Remove user"                         , "2025-04-07 22:35:25.0000", "Removeuser"                          , "Audit Logs", "Normal"
"837ef6aa-169e-49c2-a8d2-c6fa274a354d", "AzureAD"     , "2025-04-07 22:48:25.0000", "cca77099-b768-4ed1-ae93-49b6e129a0f9", "UserLoggedOut"                       , "1"               , "ApplicationManagement", ""          , "SUCCESS"        , ""                 , "337"       , "76ddb014-2dd8-4999-926c-83252a9310e9", "rg-core"      , "rg-core"      , ""                , "Azure MFA StrongAuthenticationService", "4"    , "CA"      , "[]"                                                                                                                  , "7713120a-9d34-4b5a-9a4b-884303e8afb1", "{'user': {'id': '5550d7e8-023a-4d2e-9884-ca8ee31f4e1a', 'displayName': None, 'userPrincipalName': 'rhonda.cummings@contoso.com', 'ipAddress': '210.120.14.148', 'roles': []}}"    , "b2bauth"                     , "SUCCESS", ""            , "[{'id': '2550d4f3-7e9d-4772-ace4-6bcc1f0d5332', 'displayName': None, 'type': 'User', 'userPrincipalName': 'melanie.estrada@adatum.org', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Member""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""melanie.estrada@adatum.org""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""melanie.estrada""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""melanie.estrada""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.172194Z""]'}], 'administrativeUnits': []}]"                                                                                                                      , "3ee78287-5c74-4a24-bb65-d2bd5a26a842", "UserLoggedOut"                       , "2025-04-07 22:48:25.0000", "UserLoggedOut"                       , "Audit Logs", "Normal"
"54353ffc-11df-4480-82ee-47eee66d3a21", "AzureAD"     , "2025-04-07 22:50:25.0000", "20ca4d75-77c2-483b-afd3-bd6967c4a7fc", "Adduser"                             , "1"               , "UserManagement"       , ""          , "SUCCESS"        , ""                 , "312"       , "5750513c-ffdd-408f-882d-3f5b065a6a51", "rg-core"      , "rg-core"      , ""                , "Microsoft Substrate Management"       , "4"    , "CA"      , "[{'key': 'User-Agent', 'value': 'Microsoft Azure Graph Client Library 1.0'}]"                                        , "706515e0-c22c-40b9-821a-a5ae14a96cc5", "{'user': {'id': '8dbc3798-d1c6-46f6-8bd4-6b43759818d8', 'displayName': None, 'userPrincipalName': 'michael.brown@adatum.org', 'ipAddress': '174.189.160.61', 'roles': []}}"       , "Azure AD Identity Protection", "SUCCESS", ""            , "[{'id': '3c90c884-fba5-4cee-9bb1-7330580bb46d', 'displayName': None, 'type': 'User', 'userPrincipalName': 'amy.elliott@adatum.org', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Member""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""amy.elliott@adatum.org""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""amy.elliott""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""amy.elliott""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.306619Z""]'}], 'administrativeUnits': []}]"                                                                                                                                      , "588971d9-b0b2-498d-8bb4-86baf2c1b3e7", "Add user"                            , "2025-04-07 22:50:25.0000", "Adduser"                             , "Audit Logs", "Normal"
"318c5cf2-d86c-4a26-94a9-760766360ff0", "AzureAD"     , "2025-04-07 23:21:25.0000", "9637842d-aa0e-4448-b164-59e79ed47500", "Removeuser"                          , "1"               , "GroupManagement"      , ""          , "SUCCESS"        , ""                 , "434"       , "fc37bf4b-39f6-4713-be9e-b9a1667d2a82", "rg-identity"  , "rg-identity"  , ""                , "Azure MFA StrongAuthenticationService", "4"    , "GB"      , "[{'key': 'UserType', 'value': 'Member'}, {'key': 'User-Agent', 'value': 'AzureAD GraphExplorer'}]"                   , "ea998139-0cf0-4a80-8553-0795f5024a72", "{'app': {'displayName': 'Microsoft Substrate Management', 'appId': None, 'servicePrincipalId': '69e6de5f-9c96-4268-bf39-ed4c0618ed34', 'servicePrincipalName': None}}"            , "Azure AD Identity Protection", "SUCCESS", ""            , "[{'id': '80cdf1cb-cc82-4a9a-a841-5d9b2c7c9c42', 'displayName': None, 'type': 'User', 'userPrincipalName': 'michael.evans@adatum.org', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Member""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""michael.evans@adatum.org""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""michael.evans""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""michael.evans""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.277571Z""]'}], 'administrativeUnits': []}]"                                                                                                                              , "c3780a42-cb90-4678-8b20-606a88b35750", "Remove user"                         , "2025-04-07 23:21:25.0000", "Removeuser"                          , "Audit Logs", "Normal"
"de737eeb-d7f9-4f6f-9137-2b29a18b99ac", "AzureAD"     , "2025-04-07 23:26:25.0000", "4ce62f44-15c1-44fb-abb3-865daa73bb72", "UserLoggedOut"                       , "1"               , "DirectoryManagement"  , ""          , "SUCCESS"        , ""                 , "410"       , "479281ae-cde5-4adc-bb6c-8bf48bba998f", "rg-monitoring", "rg-monitoring", ""                , "Azure MFA StrongAuthenticationService", "4"    , "FR"      , "[]"                                                                                                                  , "88de307b-3df1-4d55-95cd-558701f74dda", "{'app': {'displayName': 'Azure MFA StrongAuthenticationService', 'appId': None, 'servicePrincipalId': 'f4f0e56f-664b-4f80-8dfb-d51f9aae6cb8', 'servicePrincipalName': None}}"     , "Core Directory"              , "SUCCESS", ""            , "[{'id': '1c4414c7-e19b-477c-bc16-70b23de8d3d3', 'displayName': None, 'type': 'User', 'userPrincipalName': 'rhonda.cummings@contoso.com', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Member""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""rhonda.cummings@contoso.com""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""rhonda.cummings""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""rhonda.cummings""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.295477Z""]'}], 'administrativeUnits': []}]"                                                                                                                    , "524816f1-fe61-46a5-a9dd-ac3d814aba0d", "UserLoggedOut"                       , "2025-04-07 23:26:25.0000", "UserLoggedOut"                       , "Audit Logs", "Normal"
"90655d09-0374-44cd-982a-231737e31d6a", "AzureAD"     , "2025-04-07 23:48:25.0000", "824058e1-c5d0-41d5-8dc4-4022e571dfb1", "PasswordChanged"                     , "1"               , "GroupManagement"      , ""          , "SUCCESS"        , ""                 , "131"       , "f6f08406-ba17-4d54-89f5-a7ef2d3a3c68", "rg-network"   , "rg-network"   , ""                , "Microsoft Substrate Management"       , "4"    , "US"      , "[{'key': 'UserType', 'value': 'Guest'}, {'key': 'User-Agent', 'value': 'Mozilla/5.0'}]"                              , "e7bc761d-2501-46d3-9807-92233e6d337c", "{'user': {'id': 'ecc8b5cc-0878-4f8d-a259-fbfbdf01531c', 'displayName': None, 'userPrincipalName': 'paul.ryan@fabrikam.net', 'ipAddress': '73.234.44.15', 'roles': []}}"           , "Invited Users"               , "SUCCESS", ""            , "[{'id': 'f2d5b32e-f5c5-4b5e-a0d2-f7ea01dd71d9', 'displayName': None, 'type': 'User', 'userPrincipalName': 'stephanie.jackson@fabrikam.net', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Member""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""stephanie.jackson@fabrikam.net""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""stephanie.jackson""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""stephanie.jackson""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.225812Z""]'}], 'administrativeUnits': []}]"                                                                                                          , "e9567635-7a70-443e-8bf5-511d0b9c64ac", "PasswordChanged"                     , "2025-04-07 23:48:25.0000", "PasswordChanged"                     , "Audit Logs", "Normal"
"aaebef71-0faf-4c81-b359-5092057998fb", "AzureAD"     , "2025-04-08 00:09:25.0000", "a8acfe75-b4e9-4f3c-b3be-f4dc24425e5d", "UserLoggedIn"                        , "1"               , "UserManagement"       , ""          , "SUCCESS"        , ""                 , "489"       , "7d60b58b-82fb-4706-8f29-d35f0aa38d23", "rg-core"      , "rg-core"      , ""                , "Azure MFA StrongAuthenticationService", "4"    , "UA"      , "[{'key': 'UserType', 'value': 'Guest'}, {'key': 'User-Agent', 'value': 'Mozilla/5.0'}]"                              , "97f6b266-b1e5-4443-80f7-e40b7d0814a5", "{'user': {'id': '5fcd7b10-2b4e-44f1-b6cd-62e2bd43e3c8', 'displayName': None, 'userPrincipalName': 'rachel.frey@contoso.com', 'ipAddress': '98.224.150.221', 'roles': []}}"        , "Azure AD Identity Protection", "SUCCESS", ""            , "[{'id': '22a23ce5-d6c1-4095-8156-c8e18c1498b7', 'displayName': None, 'type': 'User', 'userPrincipalName': 'rachel.frey@contoso.com', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Member""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""rachel.frey@contoso.com""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""rachel.frey""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""rachel.frey""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.218944Z""]'}], 'administrativeUnits': []}]"                                                                                                                                    , "bc4ce830-b3b5-4e31-bb3b-b9ac68ca024e", "UserLoggedIn"                        , "2025-04-08 00:09:25.0000", "UserLoggedIn"                        , "Audit Logs", "Normal"
"fa9640b8-a169-4508-a891-6858b54e573b", "AzureAD"     , "2025-04-08 00:10:25.0000", "6f753c0d-0818-4b37-9e94-6f524b53aed9", "Update Conditional Access Policy"    , "1"               , "UserManagement"       , ""          , "NONE"           , ""                 , "158"       , "cf78375d-53db-49ce-97d4-fd18c74034f6", "rg-network"   , "rg-network"   , ""                , "Microsoft B2B Admin Worker"           , "4"    , "GB"      , "[{'key': 'UserType', 'value': 'Guest'}]"                                                                             , "0f1a608a-158a-4fe7-aebd-4cc0f636d971", "{'user': {'id': '7f69a978-b71c-4815-b564-26c13c110cfa', 'displayName': None, 'userPrincipalName': 'amy.elliott@adatum.org', 'ipAddress': '23.84.252.71', 'roles': []}}"           , "Azure AD Identity Protection", "FAILURE", ""            , "[{'id': 'db8b2421-56ec-4be1-b311-f413612b6353', 'displayName': None, 'type': 'User', 'userPrincipalName': 'amy.elliott@adatum.org', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Guest""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""amy.elliott@adatum.org""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""amy.elliott""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""amy.elliott""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.109564Z""]'}], 'administrativeUnits': []}]"                                                                                                                                       , "f8a3374f-6e18-47ba-8a5d-81a8babe2072", "Update Conditional Access Policy"    , "2025-04-08 00:10:25.0000", "Update Conditional Access Policy"    , "Audit Logs", "Tenant Configuration Change"
"779c15bc-803f-4207-b13d-d56b83c17a0a", "AzureAD"     , "2025-04-08 00:20:25.0000", "01065a78-2403-46ff-ab91-d43d7083ffdb", "Update Conditional Access Policy"    , "1"               , "DirectoryManagement"  , ""          , "NONE"           , ""                 , "252"       , "6432e490-3bbe-4a56-886d-33e0cec0afbd", "rg-monitoring", "rg-monitoring", ""                , "Microsoft B2B Admin Worker"           , "4"    , "GB"      , "[]"                                                                                                                  , "581131e6-b500-438a-ac33-6de0745b4e73", "{'app': {'displayName': 'Azure MFA StrongAuthenticationService', 'appId': None, 'servicePrincipalId': 'd7db93f9-9365-40b3-b0e0-56e8feedc63f', 'servicePrincipalName': None}}"     , "b2bauth"                     , "FAILURE", ""            , "[{'id': '9f87166e-37f9-4f02-9553-6cf53a504ed8', 'displayName': None, 'type': 'User', 'userPrincipalName': 'nathan.villarreal@adatum.org', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Member""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""nathan.villarreal@adatum.org""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""nathan.villarreal""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""nathan.villarreal""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.106368Z""]'}], 'administrativeUnits': []}]"                                                                                                              , "954842e7-5efa-410c-8738-84bc3b62b7af", "Update Conditional Access Policy"    , "2025-04-08 00:20:25.0000", "Update Conditional Access Policy"    , "Audit Logs", "Tenant Configuration Change"
"2879dfc8-a0c6-4347-aed3-e53677c06d07", "AzureAD"     , "2025-04-08 00:49:25.0000", "3a4e2c3e-3798-4cbd-8ba8-0d036185eece", "PasswordChanged"                     , "1"               , "GroupManagement"      , ""          , "SUCCESS"        , ""                 , "183"       , "f218a923-da0b-470a-84c8-35c8e8d17cfb", "rg-network"   , "rg-network"   , ""                , "Microsoft B2B Admin Worker"           , "4"    , "DE"      , "[{'key': 'User-Agent', 'value': 'AzureAD PowerShell'}]"                                                              , "419ddc4b-ed9e-4125-964d-df9953af6f60", "{'app': {'displayName': 'Microsoft Substrate Management', 'appId': None, 'servicePrincipalId': '68822c45-819a-412c-aff6-a3b733127b0e', 'servicePrincipalName': None}}"            , "AAD Exchange"                , "SUCCESS", ""            , "[{'id': 'df6d0cde-3a25-4767-a8b7-809bac035099', 'displayName': None, 'type': 'User', 'userPrincipalName': 'michael.evans@adatum.org', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Member""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""michael.evans@adatum.org""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""michael.evans""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""michael.evans""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.299139Z""]'}], 'administrativeUnits': []}]"                                                                                                                              , "557c87ac-a8df-41cb-b037-7c66e2137e07", "PasswordChanged"                     , "2025-04-08 00:49:25.0000", "PasswordChanged"                     , "Audit Logs", "Normal"
"3a46a2ee-2ef2-4a59-a372-900454535904", "AzureAD"     , "2025-04-08 02:30:25.0000", "4e2f4bd7-d3be-42f7-b101-ef296cafeeae", "Update application"                  , "1"               , "GroupManagement"      , ""          , "NONE"           , ""                 , "423"       , "00d6937a-1573-4589-98bd-8fbbf7776fe5", "rg-identity"  , "rg-identity"  , ""                , "Azure MFA StrongAuthenticationService", "4"    , "DE"      , "[]"                                                                                                                  , "7d321ab3-42ef-48af-8073-8396ede90909", "{'user': {'id': '764aee3b-6171-4e75-8e0c-02cae5943e74', 'displayName': None, 'userPrincipalName': 'nathan.villarreal@adatum.org', 'ipAddress': '90.20.196.97', 'roles': []}}"     , "b2bauth"                     , "FAILURE", ""            , "[{'id': '3dbafe2e-f7e3-434f-bcde-3670b0202465', 'displayName': None, 'type': 'User', 'userPrincipalName': 'eric.krueger@fabrikam.net', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Member""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""eric.krueger@fabrikam.net""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""eric.krueger""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""eric.krueger""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.131070Z""]'}, {'displayName': 'oauth2PermissionScopes', 'oldValue': '[]', 'newValue': '[""Modified""]'}], 'administrativeUnits': []}]"                                   , "d265c7b6-71e9-46de-ae2e-bfcb12c3270d", "Update application"                  , "2025-04-08 02:30:25.0000", "Update application"                  , "Audit Logs", "Application Permissions Scope Change"
"2cbb0938-9ab5-475a-9cda-d8a4661176d6", "AzureAD"     , "2025-04-08 02:51:25.0000", "5fb3da3d-2652-4b0d-8906-8e3f3ba3a6c5", "UserLoggedIn"                        , "1"               , "UserManagement"       , ""          , "SUCCESS"        , ""                 , "477"       , "2467dae2-bfcc-4b3d-9494-f3d1186570e9", "rg-network"   , "rg-network"   , ""                , "Microsoft Substrate Management"       , "4"    , "US"      , "[]"                                                                                                                  , "d27d1141-a187-4b68-93f4-0ce1da4c1129", "{'user': {'id': 'e3b8138a-742f-4a4b-bae8-055e3705df10', 'displayName': None, 'userPrincipalName': 'michael.evans@adatum.org', 'ipAddress': '163.202.141.54', 'roles': []}}"       , "AAD Exchange"                , "SUCCESS", ""            , "[{'id': 'd297492a-f02d-4bdd-9fa7-97daf80b6520', 'displayName': None, 'type': 'User', 'userPrincipalName': 'dawn.simon@adatum.org', 'modifiedProperties': [{'displayName': 'AccountEnabled', 'oldValue': '[]', 'newValue': '[true]'}, {'displayName': 'UserType', 'oldValue': '[]', 'newValue': '[""Member""]'}, {'displayName': 'UserPrincipalName', 'oldValue': '[]', 'newValue': '[""dawn.simon@adatum.org""]'}, {'displayName': 'DisplayName', 'oldValue': '[]', 'newValue': '[""dawn.simon""]'}, {'displayName': 'CreationType', 'oldValue': '[]', 'newValue': '[""Invitation""]'}, {'displayName': 'MailNickname', 'oldValue': '[]', 'newValue': '[""dawn.simon""]'}, {'displayName': 'StsRefreshTokensValidFrom', 'oldValue': '[]', 'newValue': '[""2025-04-29T11:55:25.249534Z""]'}], 'administrativeUnits': []}]"                                                                                                                                          , "3caeb98d-aa84-4333-8977-dc875b977993", "UserLoggedIn"                        , "2025-04-08 02:51:25.0000", "UserLoggedIn"                        , "Audit Logs", "Normal"
